"","X","Account","Date","month","day","year","Day.of.Week","Weekday","kWh","hour","Peakhour","Temp","KWH_Class"
"3749",3749,999999999,"2014-06-06",6,6,2014,5,1,70.62,4,0,57.9,"Optimal"
"3750",3750,999999999,"2014-06-06",6,6,2014,5,1,71.91,5,0,59,"Optimal"
"3751",3751,999999999,"2014-06-06",6,6,2014,5,1,124.904996,6,0,61,"Above_Normal"
"3752",3752,999999999,"2014-06-06",6,6,2014,5,1,191.339995,7,1,62.1,"Above_Normal"
"3753",3753,999999999,"2014-06-06",6,6,2014,5,1,246.434995,8,1,63,"Above_Normal"
"3754",3754,999999999,"2014-06-06",6,6,2014,5,1,403.769993,9,1,66,"Above_Normal"
"3755",3755,999999999,"2014-06-06",6,6,2014,5,1,408.659993,10,1,69.1,"Above_Normal"
"3756",3756,999999999,"2014-06-06",6,6,2014,5,1,399.794989,11,1,71.1,"Above_Normal"
"3757",3757,999999999,"2014-06-06",6,6,2014,5,1,390.224988,12,1,72,"Above_Normal"
"3758",3758,999999999,"2014-06-06",6,6,2014,5,1,393.269989,13,1,73.9,"Above_Normal"
"3759",3759,999999999,"2014-06-06",6,6,2014,5,1,379.304991,14,1,75,"Above_Normal"
"3760",3760,999999999,"2014-06-06",6,6,2014,5,1,214.949996,15,1,73,"Above_Normal"
"3761",3761,999999999,"2014-06-06",6,6,2014,5,1,144.254995,16,1,80.85,"Above_Normal"
"3762",3762,999999999,"2014-06-06",6,6,2014,5,1,143.534997,17,1,75.9,"Above_Normal"
"3763",3763,999999999,"2014-06-06",6,6,2014,5,1,153.449998,18,1,73.9,"Above_Normal"
"3764",3764,999999999,"2014-06-06",6,6,2014,5,1,134.309995,19,1,72,"Above_Normal"
"3765",3765,999999999,"2014-06-06",6,6,2014,5,1,103.109998,20,0,70,"Above_Normal"
"3766",3766,999999999,"2014-06-06",6,6,2014,5,1,83.444999,21,0,68,"Above_Normal"
"3767",3767,999999999,"2014-06-06",6,6,2014,5,1,76.41,22,0,66.9,"Optimal"
"3768",3768,999999999,"2014-06-06",6,6,2014,5,1,65.325,23,0,64.9,"Optimal"
"3769",3769,999999999,"2014-06-07",6,7,2014,6,0,62.28,0,0,71.1,"Optimal"
"3770",3770,999999999,"2014-06-07",6,7,2014,6,0,61.395,1,0,63,"Optimal"
"3771",3771,999999999,"2014-06-07",6,7,2014,6,0,61.08,2,0,61,"Optimal"
"3772",3772,999999999,"2014-06-07",6,7,2014,6,0,60.75,3,0,61,"Optimal"
"3773",3773,999999999,"2014-06-07",6,7,2014,6,0,60.315,4,0,61,"Optimal"
"3774",3774,999999999,"2014-06-07",6,7,2014,6,0,58.785,5,0,61,"Optimal"
"3775",3775,999999999,"2014-06-07",6,7,2014,6,0,59.16,6,0,64.9,"Optimal"
"3776",3776,999999999,"2014-06-07",6,7,2014,6,0,100.814999,7,1,69.1,"Above_Normal"
"3777",3777,999999999,"2014-06-07",6,7,2014,6,0,103.529997,8,1,71.1,"Above_Normal"
"3778",3778,999999999,"2014-06-07",6,7,2014,6,0,101.684998,9,1,73.9,"Above_Normal"
"3779",3779,999999999,"2014-06-07",6,7,2014,6,0,102.254999,10,1,77,"Above_Normal"
"3780",3780,999999999,"2014-06-07",6,7,2014,6,0,102.494999,11,1,79,"Above_Normal"
"3781",3781,999999999,"2014-06-07",6,7,2014,6,0,98.984998,12,1,77,"Above_Normal"
"3782",3782,999999999,"2014-06-07",6,7,2014,6,0,99.359997,13,1,78.1,"Above_Normal"
"3783",3783,999999999,"2014-06-07",6,7,2014,6,0,98.595,14,1,75.9,"Above_Normal"
"3784",3784,999999999,"2014-06-07",6,7,2014,6,0,101.099999,15,1,79,"Above_Normal"
"3785",3785,999999999,"2014-06-07",6,7,2014,6,0,85.589999,16,1,78.1,"Above_Normal"
"3786",3786,999999999,"2014-06-07",6,7,2014,6,0,81.885,17,1,75,"Above_Normal"
"3787",3787,999999999,"2014-06-07",6,7,2014,6,0,80.1,18,1,75.9,"Optimal"
"3788",3788,999999999,"2014-06-07",6,7,2014,6,0,79.44,19,1,71.1,"Optimal"
"3789",3789,999999999,"2014-06-07",6,7,2014,6,0,79.65,20,0,73,"Optimal"
"3790",3790,999999999,"2014-06-07",6,7,2014,6,0,67.05,21,0,69.1,"Optimal"
"3791",3791,999999999,"2014-06-07",6,7,2014,6,0,63.96,22,0,70,"Optimal"
"3792",3792,999999999,"2014-06-07",6,7,2014,6,0,63.81,23,0,73,"Optimal"
"3793",3793,999999999,"2014-06-08",6,8,2014,0,0,64.545,0,0,72,"Optimal"
"3794",3794,999999999,"2014-06-08",6,8,2014,0,0,64.665,1,0,71.1,"Optimal"
"3795",3795,999999999,"2014-06-08",6,8,2014,0,0,62.64,2,0,71.1,"Optimal"
"3796",3796,999999999,"2014-06-08",6,8,2014,0,0,61.95,3,0,68,"Optimal"
"3797",3797,999999999,"2014-06-08",6,8,2014,0,0,62.085,4,0,66.9,"Optimal"
"3798",3798,999999999,"2014-06-08",6,8,2014,0,0,60.3,5,0,68,"Optimal"
"3799",3799,999999999,"2014-06-08",6,8,2014,0,0,62.19,6,0,70,"Optimal"
"3800",3800,999999999,"2014-06-08",6,8,2014,0,0,60.24,7,1,73,"Optimal"
"3801",3801,999999999,"2014-06-08",6,8,2014,0,0,60.84,8,1,78.1,"Optimal"
"3802",3802,999999999,"2014-06-08",6,8,2014,0,0,58.44,9,1,75.9,"Optimal"
"3803",3803,999999999,"2014-06-08",6,8,2014,0,0,59.415,10,1,77,"Optimal"
"3804",3804,999999999,"2014-06-08",6,8,2014,0,0,58.995,11,1,79,"Optimal"
"3805",3805,999999999,"2014-06-08",6,8,2014,0,0,63.345,12,1,79,"Optimal"
"3806",3806,999999999,"2014-06-08",6,8,2014,0,0,66.27,13,1,77,"Optimal"
"3807",3807,999999999,"2014-06-08",6,8,2014,0,0,60.45,14,1,75,"Optimal"
"3808",3808,999999999,"2014-06-08",6,8,2014,0,0,68.865,15,1,79,"Optimal"
"3809",3809,999999999,"2014-06-08",6,8,2014,0,0,68.535,16,1,77,"Optimal"
"3810",3810,999999999,"2014-06-08",6,8,2014,0,0,61.74,17,1,78.1,"Optimal"
"3811",3811,999999999,"2014-06-08",6,8,2014,0,0,64.065,18,1,73.9,"Optimal"
"3812",3812,999999999,"2014-06-08",6,8,2014,0,0,64.77,19,1,72,"Optimal"
"3813",3813,999999999,"2014-06-08",6,8,2014,0,0,64.11,20,0,70,"Optimal"
"3814",3814,999999999,"2014-06-08",6,8,2014,0,0,66.12,21,0,73.9,"Optimal"
"3815",3815,999999999,"2014-06-08",6,8,2014,0,0,66,22,0,71.1,"Optimal"
"3816",3816,999999999,"2014-06-08",6,8,2014,0,0,65.445,23,0,72,"Optimal"
"3817",3817,999999999,"2014-06-09",6,9,2014,1,1,64.965,0,0,66.1,"Optimal"
"3818",3818,999999999,"2014-06-09",6,9,2014,1,1,64.635,1,0,71.1,"Optimal"
"3819",3819,999999999,"2014-06-09",6,9,2014,1,1,64.755,2,0,69.1,"Optimal"
"3820",3820,999999999,"2014-06-09",6,9,2014,1,1,64.14,3,0,68,"Optimal"
"3821",3821,999999999,"2014-06-09",6,9,2014,1,1,64.08,4,0,68,"Optimal"
"3822",3822,999999999,"2014-06-09",6,9,2014,1,1,67.26,5,0,68,"Optimal"
"3823",3823,999999999,"2014-06-09",6,9,2014,1,1,123.854998,6,0,70,"Above_Normal"
"3824",3824,999999999,"2014-06-09",6,9,2014,1,1,195.659996,7,1,70,"Above_Normal"
"3825",3825,999999999,"2014-06-09",6,9,2014,1,1,341.804993,8,1,72,"Above_Normal"
"3826",3826,999999999,"2014-06-09",6,9,2014,1,1,449.984989,9,1,73,"Above_Normal"
"3827",3827,999999999,"2014-06-09",6,9,2014,1,1,437.099993,10,1,73.9,"Above_Normal"
"3828",3828,999999999,"2014-06-09",6,9,2014,1,1,412.199994,11,1,73.9,"Above_Normal"
"3829",3829,999999999,"2014-06-09",6,9,2014,1,1,401.654995,12,1,75.9,"Above_Normal"
"3830",3830,999999999,"2014-06-09",6,9,2014,1,1,403.889996,13,1,78.1,"Above_Normal"
"3831",3831,999999999,"2014-06-09",6,9,2014,1,1,397.214992,14,1,78.1,"Above_Normal"
"3832",3832,999999999,"2014-06-09",6,9,2014,1,1,226.574995,15,1,77,"Above_Normal"
"3833",3833,999999999,"2014-06-09",6,9,2014,1,1,152.894999,16,1,77,"Above_Normal"
"3834",3834,999999999,"2014-06-09",6,9,2014,1,1,140.444995,17,1,73.9,"Above_Normal"
"3835",3835,999999999,"2014-06-09",6,9,2014,1,1,142.124996,18,1,73,"Above_Normal"
"3836",3836,999999999,"2014-06-09",6,9,2014,1,1,131.174994,19,1,71.1,"Above_Normal"
"3837",3837,999999999,"2014-06-09",6,9,2014,1,1,118.304996,20,0,69.1,"Above_Normal"
"3838",3838,999999999,"2014-06-09",6,9,2014,1,1,84.945,21,0,68,"Above_Normal"
"3839",3839,999999999,"2014-06-09",6,9,2014,1,1,80.925,22,0,66.9,"Optimal"
"3840",3840,999999999,"2014-06-09",6,9,2014,1,1,70.455,23,0,66.9,"Optimal"
"3841",3841,999999999,"2014-06-10",6,10,2014,2,1,64.275,0,0,60.1,"Optimal"
"3842",3842,999999999,"2014-06-10",6,10,2014,2,1,63.75,1,0,64,"Optimal"
"3843",3843,999999999,"2014-06-10",6,10,2014,2,1,69.225,2,0,64.2,"Optimal"
"3844",3844,999999999,"2014-06-10",6,10,2014,2,1,68.955,3,0,63,"Optimal"
"3845",3845,999999999,"2014-06-10",6,10,2014,2,1,144.254998,4,0,63,"Above_Normal"
"3846",3846,999999999,"2014-06-10",6,10,2014,2,1,147.224998,5,0,64,"Above_Normal"
"3847",3847,999999999,"2014-06-10",6,10,2014,2,1,78.2911585661037,6,0,64.2,"Optimal"
"3848",3848,999999999,"2014-06-10",6,10,2014,2,1,352.409992,7,1,64.65,"Above_Normal"
"3849",3849,999999999,"2014-06-10",6,10,2014,2,1,402.029986,8,1,66.55,"Above_Normal"
"3850",3850,999999999,"2014-06-10",6,10,2014,2,1,406.604986,9,1,70.9,"Above_Normal"
"3851",3851,999999999,"2014-06-10",6,10,2014,2,1,421.28999,10,1,71.8,"Above_Normal"
"3852",3852,999999999,"2014-06-10",6,10,2014,2,1,412.034988,11,1,68,"Above_Normal"
"3853",3853,999999999,"2014-06-10",6,10,2014,2,1,415.274994,12,1,75,"Above_Normal"
"3854",3854,999999999,"2014-06-10",6,10,2014,2,1,404.024989,13,1,75.55,"Above_Normal"
"3855",3855,999999999,"2014-06-10",6,10,2014,2,1,400.304993,14,1,79,"Above_Normal"
"3856",3856,999999999,"2014-06-10",6,10,2014,2,1,227.429994,15,1,71.1,"Above_Normal"
"3857",3857,999999999,"2014-06-10",6,10,2014,2,1,168.119996,16,1,68.6,"Above_Normal"
"3858",3858,999999999,"2014-06-10",6,10,2014,2,1,156.644999,17,1,66.5,"Above_Normal"
"3859",3859,999999999,"2014-06-10",6,10,2014,2,1,154.754995,18,1,64,"Above_Normal"
"3860",3860,999999999,"2014-06-10",6,10,2014,2,1,145.214998,19,1,63,"Above_Normal"
"3861",3861,999999999,"2014-06-10",6,10,2014,2,1,129.059998,20,0,62.35,"Above_Normal"
"3862",3862,999999999,"2014-06-10",6,10,2014,2,1,88.635,21,0,60.8666666666667,"Above_Normal"
"3863",3863,999999999,"2014-06-10",6,10,2014,2,1,80.22,22,0,60.45,"Optimal"
"3864",3864,999999999,"2014-06-10",6,10,2014,2,1,72.3,23,0,60.1,"Optimal"
"3865",3865,999999999,"2014-06-11",6,11,2014,3,1,72.33,0,0,59,"Optimal"
"3866",3866,999999999,"2014-06-11",6,11,2014,3,1,65.28,1,0,60.1,"Optimal"
"3867",3867,999999999,"2014-06-11",6,11,2014,3,1,71.91,2,0,60.1,"Optimal"
"3868",3868,999999999,"2014-06-11",6,11,2014,3,1,71.61,3,0,59,"Optimal"
"3869",3869,999999999,"2014-06-11",6,11,2014,3,1,144.014997,4,0,57.9,"Above_Normal"
"3870",3870,999999999,"2014-06-11",6,11,2014,3,1,150.074996,5,0,59,"Above_Normal"
"3871",3871,999999999,"2014-06-11",6,11,2014,3,1,168.344996,6,0,59,"Above_Normal"
"3872",3872,999999999,"2014-06-11",6,11,2014,3,1,196.5,7,1,61,"Above_Normal"
"3873",3873,999999999,"2014-06-11",6,11,2014,3,1,247.424995,8,1,62.1,"Above_Normal"
"3874",3874,999999999,"2014-06-11",6,11,2014,3,1,331.289988,9,1,62.1,"Above_Normal"
"3875",3875,999999999,"2014-06-11",6,11,2014,3,1,419.189991,10,1,63,"Above_Normal"
"3876",3876,999999999,"2014-06-11",6,11,2014,3,1,416.684991,11,1,63,"Above_Normal"
"3877",3877,999999999,"2014-06-11",6,11,2014,3,1,413.549986,12,1,62.1,"Above_Normal"
"3878",3878,999999999,"2014-06-11",6,11,2014,3,1,399.074993,13,1,63,"Above_Normal"
"3879",3879,999999999,"2014-06-11",6,11,2014,3,1,388.469993,14,1,63,"Above_Normal"
"3880",3880,999999999,"2014-06-11",6,11,2014,3,1,221.024994,15,1,62.1,"Above_Normal"
"3881",3881,999999999,"2014-06-11",6,11,2014,3,1,156.029994,16,1,61,"Above_Normal"
"3882",3882,999999999,"2014-06-11",6,11,2014,3,1,143.324998,17,1,60.1,"Above_Normal"
"3883",3883,999999999,"2014-06-11",6,11,2014,3,1,139.964997,18,1,60.1,"Above_Normal"
"3884",3884,999999999,"2014-06-11",6,11,2014,3,1,126.794999,19,1,59,"Above_Normal"
"3885",3885,999999999,"2014-06-11",6,11,2014,3,1,131.549998,20,0,59,"Above_Normal"
"3886",3886,999999999,"2014-06-11",6,11,2014,3,1,103.019997,21,0,59,"Above_Normal"
"3887",3887,999999999,"2014-06-11",6,11,2014,3,1,91.125,22,0,59,"Above_Normal"
"3888",3888,999999999,"2014-06-11",6,11,2014,3,1,77.205,23,0,59,"Optimal"
"3889",3889,999999999,"2014-06-12",6,12,2014,4,1,72.78,0,0,62.1,"Optimal"
"3890",3890,999999999,"2014-06-12",6,12,2014,4,1,71.49,1,0,59,"Optimal"
"3891",3891,999999999,"2014-06-12",6,12,2014,4,1,70.695,2,0,59,"Optimal"
"3892",3892,999999999,"2014-06-12",6,12,2014,4,1,71.91,3,0,59,"Optimal"
"3893",3893,999999999,"2014-06-12",6,12,2014,4,1,143.984996,4,0,59,"Above_Normal"
"3894",3894,999999999,"2014-06-12",6,12,2014,4,1,149.264999,5,0,59,"Above_Normal"
"3895",3895,999999999,"2014-06-12",6,12,2014,4,1,179.954996,6,0,60.1,"Above_Normal"
"3896",3896,999999999,"2014-06-12",6,12,2014,4,1,200.789995,7,1,60.1,"Above_Normal"
"3897",3897,999999999,"2014-06-12",6,12,2014,4,1,267.614992,8,1,61,"Above_Normal"
"3898",3898,999999999,"2014-06-12",6,12,2014,4,1,405.719994,9,1,61,"Above_Normal"
"3899",3899,999999999,"2014-06-12",6,12,2014,4,1,416.429985,10,1,62.1,"Above_Normal"
"3900",3900,999999999,"2014-06-12",6,12,2014,4,1,408.869997,11,1,63.3,"Above_Normal"
"3901",3901,999999999,"2014-06-12",6,12,2014,4,1,407.939996,12,1,64,"Above_Normal"
"3902",3902,999999999,"2014-06-12",6,12,2014,4,1,401.594989,13,1,64.9,"Above_Normal"
"3903",3903,999999999,"2014-06-12",6,12,2014,4,1,387.86999,14,1,64,"Above_Normal"
"3904",3904,999999999,"2014-06-12",6,12,2014,4,1,224.324995,15,1,64.9,"Above_Normal"
"3905",3905,999999999,"2014-06-12",6,12,2014,4,1,155.429998,16,1,63,"Above_Normal"
"3906",3906,999999999,"2014-06-12",6,12,2014,4,1,148.724996,17,1,62.1,"Above_Normal"
"3907",3907,999999999,"2014-06-12",6,12,2014,4,1,142.8,18,1,63,"Above_Normal"
"3908",3908,999999999,"2014-06-12",6,12,2014,4,1,128.294997,19,1,63,"Above_Normal"
"3909",3909,999999999,"2014-06-12",6,12,2014,4,1,126.254999,20,0,63,"Above_Normal"
"3910",3910,999999999,"2014-06-12",6,12,2014,4,1,96.915,21,0,63,"Above_Normal"
"3911",3911,999999999,"2014-06-12",6,12,2014,4,1,83.415,22,0,62.1,"Above_Normal"
"3912",3912,999999999,"2014-06-12",6,12,2014,4,1,71.715,23,0,62.1,"Optimal"
"3913",3913,999999999,"2014-06-13",6,13,2014,5,1,71.925,0,0,61,"Optimal"
"3914",3914,999999999,"2014-06-13",6,13,2014,5,1,71.505,1,0,61.45,"Optimal"
"3915",3915,999999999,"2014-06-13",6,13,2014,5,1,71.355,2,0,61,"Optimal"
"3916",3916,999999999,"2014-06-13",6,13,2014,5,1,70.665,3,0,60.9,"Optimal"
"3917",3917,999999999,"2014-06-13",6,13,2014,5,1,144.284997,4,0,60.45,"Above_Normal"
"3918",3918,999999999,"2014-06-13",6,13,2014,5,1,150.779997,5,0,60.625,"Above_Normal"
"3919",3919,999999999,"2014-06-13",6,13,2014,5,1,180.284998,6,0,60.5666666666667,"Above_Normal"
"3920",3920,999999999,"2014-06-13",6,13,2014,5,1,205.274996,7,1,59,"Above_Normal"
"3921",3921,999999999,"2014-06-13",6,13,2014,5,1,256.229992,8,1,60.1,"Above_Normal"
"3922",3922,999999999,"2014-06-13",6,13,2014,5,1,262.409992,9,1,60.1,"Above_Normal"
"3923",3923,999999999,"2014-06-13",6,13,2014,5,1,407.009991,10,1,60.5666666666667,"Above_Normal"
"3924",3924,999999999,"2014-06-13",6,13,2014,5,1,375.209989,11,1,60.9,"Above_Normal"
"3925",3925,999999999,"2014-06-13",6,13,2014,5,1,219.374993,12,1,62.35,"Above_Normal"
"3926",3926,999999999,"2014-06-13",6,13,2014,5,1,213.059994,13,1,63,"Above_Normal"
"3927",3927,999999999,"2014-06-13",6,13,2014,5,1,198.075001,14,1,63,"Above_Normal"
"3928",3928,999999999,"2014-06-13",6,13,2014,5,1,41.459999,15,1,62.1,"Optimal"
"3929",3929,999999999,"2014-06-13",6,13,2014,5,1,41.459999,16,1,60.8,"Optimal"
"3930",3930,999999999,"2014-06-13",6,13,2014,5,1,41.459999,17,1,62.1,"Optimal"
"3931",3931,999999999,"2014-06-13",6,13,2014,5,1,41.459999,18,1,62.1,"Optimal"
"3932",3932,999999999,"2014-06-13",6,13,2014,5,1,41.459999,19,1,62.7333333333333,"Optimal"
"3933",3933,999999999,"2014-06-13",6,13,2014,5,1,41.459999,20,0,62.7333333333333,"Optimal"
"3934",3934,999999999,"2014-06-13",6,13,2014,5,1,41.459999,21,0,61,"Optimal"
"3935",3935,999999999,"2014-06-13",6,13,2014,5,1,41.459999,22,0,61,"Optimal"
"3936",3936,999999999,"2014-06-13",6,13,2014,5,1,41.459999,23,0,61,"Optimal"
"3937",3937,999999999,"2014-06-14",6,14,2014,6,0,41.459999,0,0,63,"Optimal"
"3938",3938,999999999,"2014-06-14",6,14,2014,6,0,41.459999,1,0,61,"Optimal"
"3939",3939,999999999,"2014-06-14",6,14,2014,6,0,41.459999,2,0,60.45,"Optimal"
"3940",3940,999999999,"2014-06-14",6,14,2014,6,0,41.459999,3,0,59,"Optimal"
"3941",3941,999999999,"2014-06-14",6,14,2014,6,0,41.459999,4,0,59,"Optimal"
"3942",3942,999999999,"2014-06-14",6,14,2014,6,0,41.459999,5,0,57.55,"Optimal"
"3943",3943,999999999,"2014-06-14",6,14,2014,6,0,41.459999,6,0,57.9,"Optimal"
"3944",3944,999999999,"2014-06-14",6,14,2014,6,0,41.459999,7,1,59,"Optimal"
"3945",3945,999999999,"2014-06-14",6,14,2014,6,0,41.459999,8,1,59,"Optimal"
"3946",3946,999999999,"2014-06-14",6,14,2014,6,0,41.459999,9,1,59,"Optimal"
"3947",3947,999999999,"2014-06-14",6,14,2014,6,0,41.459999,10,1,60.9,"Optimal"
"3948",3948,999999999,"2014-06-14",6,14,2014,6,0,41.459999,11,1,66,"Optimal"
"3949",3949,999999999,"2014-06-14",6,14,2014,6,0,41.459999,12,1,68.1,"Optimal"
"3950",3950,999999999,"2014-06-14",6,14,2014,6,0,41.459999,13,1,71.35,"Optimal"
"3951",3951,999999999,"2014-06-14",6,14,2014,6,0,41.459999,14,1,73.65,"Optimal"
"3952",3952,999999999,"2014-06-14",6,14,2014,6,0,41.459999,15,1,73.9,"Optimal"
"3953",3953,999999999,"2014-06-14",6,14,2014,6,0,41.459999,16,1,73.9,"Optimal"
"3954",3954,999999999,"2014-06-14",6,14,2014,6,0,41.459999,17,1,72,"Optimal"
"3955",3955,999999999,"2014-06-14",6,14,2014,6,0,41.459999,18,1,73.9,"Optimal"
"3956",3956,999999999,"2014-06-14",6,14,2014,6,0,41.459999,19,1,72,"Optimal"
"3957",3957,999999999,"2014-06-14",6,14,2014,6,0,41.459999,20,0,70,"Optimal"
"3958",3958,999999999,"2014-06-14",6,14,2014,6,0,41.459999,21,0,66.9,"Optimal"
"3959",3959,999999999,"2014-06-14",6,14,2014,6,0,41.459999,22,0,64.9,"Optimal"
"3960",3960,999999999,"2014-06-14",6,14,2014,6,0,41.459999,23,0,64,"Optimal"
"3961",3961,999999999,"2014-06-15",6,15,2014,0,0,41.459999,0,0,66,"Optimal"
"3962",3962,999999999,"2014-06-15",6,15,2014,0,0,41.459999,1,0,61,"Optimal"
"3963",3963,999999999,"2014-06-15",6,15,2014,0,0,41.459999,2,0,60.1,"Optimal"
"3964",3964,999999999,"2014-06-15",6,15,2014,0,0,41.459999,3,0,59,"Optimal"
"3965",3965,999999999,"2014-06-15",6,15,2014,0,0,41.459999,4,0,59,"Optimal"
"3966",3966,999999999,"2014-06-15",6,15,2014,0,0,41.459999,5,0,59,"Optimal"
"3967",3967,999999999,"2014-06-15",6,15,2014,0,0,41.459999,6,0,62.1,"Optimal"
"3968",3968,999999999,"2014-06-15",6,15,2014,0,0,41.459999,7,1,64.9,"Optimal"
"3969",3969,999999999,"2014-06-15",6,15,2014,0,0,41.459999,8,1,68,"Optimal"
"3970",3970,999999999,"2014-06-15",6,15,2014,0,0,41.459999,9,1,69.1,"Optimal"
"3971",3971,999999999,"2014-06-15",6,15,2014,0,0,41.459999,10,1,72,"Optimal"
"3972",3972,999999999,"2014-06-15",6,15,2014,0,0,41.459999,11,1,73.9,"Optimal"
"3973",3973,999999999,"2014-06-15",6,15,2014,0,0,41.459999,12,1,75.9,"Optimal"
"3974",3974,999999999,"2014-06-15",6,15,2014,0,0,41.459999,13,1,78.1,"Optimal"
"3975",3975,999999999,"2014-06-15",6,15,2014,0,0,41.459999,14,1,79,"Optimal"
"3976",3976,999999999,"2014-06-15",6,15,2014,0,0,41.459999,15,1,80.1,"Optimal"
"3977",3977,999999999,"2014-06-15",6,15,2014,0,0,41.459999,16,1,79,"Optimal"
"3978",3978,999999999,"2014-06-15",6,15,2014,0,0,41.459999,17,1,79,"Optimal"
"3979",3979,999999999,"2014-06-15",6,15,2014,0,0,41.459999,18,1,77,"Optimal"
"3980",3980,999999999,"2014-06-15",6,15,2014,0,0,41.459999,19,1,75,"Optimal"
"3981",3981,999999999,"2014-06-15",6,15,2014,0,0,41.459999,20,0,73,"Optimal"
"3982",3982,999999999,"2014-06-15",6,15,2014,0,0,41.459999,21,0,71.1,"Optimal"
"3983",3983,999999999,"2014-06-15",6,15,2014,0,0,41.459999,22,0,69.1,"Optimal"
"3984",3984,999999999,"2014-06-15",6,15,2014,0,0,41.459999,23,0,68,"Optimal"
"3985",3985,999999999,"2014-06-16",6,16,2014,1,1,41.459999,0,0,68,"Optimal"
"3986",3986,999999999,"2014-06-16",6,16,2014,1,1,41.459999,1,0,64,"Optimal"
"3987",3987,999999999,"2014-06-16",6,16,2014,1,1,41.459999,2,0,64,"Optimal"
"3988",3988,999999999,"2014-06-16",6,16,2014,1,1,41.459999,3,0,63,"Optimal"
"3989",3989,999999999,"2014-06-16",6,16,2014,1,1,41.459999,4,0,62.1,"Optimal"
"3990",3990,999999999,"2014-06-16",6,16,2014,1,1,41.459999,5,0,62.1,"Optimal"
"3991",3991,999999999,"2014-06-16",6,16,2014,1,1,0.06,6,0,64,"Optimal"
"3992",3992,999999999,"2014-06-16",6,16,2014,1,1,13.125,7,1,68,"Optimal"
"3993",3993,999999999,"2014-06-16",6,16,2014,1,1,121.844998,8,1,72,"Above_Normal"
"3994",3994,999999999,"2014-06-16",6,16,2014,1,1,237.929996,9,1,72,"Above_Normal"
"3995",3995,999999999,"2014-06-16",6,16,2014,1,1,225.209991,10,1,72,"Above_Normal"
"3996",3996,999999999,"2014-06-16",6,16,2014,1,1,223.739995,11,1,70,"Above_Normal"
"3997",3997,999999999,"2014-06-16",6,16,2014,1,1,214.829995,12,1,70,"Above_Normal"
"3998",3998,999999999,"2014-06-16",6,16,2014,1,1,210.885,13,1,69.1,"Above_Normal"
"3999",3999,999999999,"2014-06-16",6,16,2014,1,1,199.244994,14,1,69.1,"Above_Normal"
"4000",4000,999999999,"2014-06-16",6,16,2014,1,1,47.564999,15,1,70,"Optimal"
"4001",4001,999999999,"2014-06-16",6,16,2014,1,1,47.564999,16,1,71.1,"Optimal"
"4002",4002,999999999,"2014-06-16",6,16,2014,1,1,47.564999,17,1,71.1,"Optimal"
"4003",4003,999999999,"2014-06-16",6,16,2014,1,1,47.564999,18,1,68,"Optimal"
"4004",4004,999999999,"2014-06-16",6,16,2014,1,1,47.564999,19,1,72,"Optimal"
"4005",4005,999999999,"2014-06-16",6,16,2014,1,1,47.564999,20,0,69.1,"Optimal"
"4006",4006,999999999,"2014-06-16",6,16,2014,1,1,47.564999,21,0,69.1,"Optimal"
"4007",4007,999999999,"2014-06-16",6,16,2014,1,1,47.564999,22,0,68,"Optimal"
"4008",4008,999999999,"2014-06-16",6,16,2014,1,1,47.564999,23,0,68,"Optimal"
"4009",4009,999999999,"2014-06-17",6,17,2014,2,1,47.564999,0,0,68,"Optimal"
"4010",4010,999999999,"2014-06-17",6,17,2014,2,1,47.564999,1,0,66.9,"Optimal"
"4011",4011,999999999,"2014-06-17",6,17,2014,2,1,47.564999,2,0,66.9,"Optimal"
"4012",4012,999999999,"2014-06-17",6,17,2014,2,1,47.564999,3,0,66,"Optimal"
"4013",4013,999999999,"2014-06-17",6,17,2014,2,1,0.015,4,0,63,"Optimal"
"4014",4014,999999999,"2014-06-17",6,17,2014,2,1,0.015,5,0,62.1,"Optimal"
"4015",4015,999999999,"2014-06-17",6,17,2014,2,1,14.339999,6,0,64,"Optimal"
"4016",4016,999999999,"2014-06-17",6,17,2014,2,1,134.324996,7,1,66.9,"Above_Normal"
"4017",4017,999999999,"2014-06-17",6,17,2014,2,1,133.844997,8,1,70,"Above_Normal"
"4018",4018,999999999,"2014-06-17",6,17,2014,2,1,133.739997,9,1,73.9,"Above_Normal"
"4019",4019,999999999,"2014-06-17",6,17,2014,2,1,141.644996,10,1,77,"Above_Normal"
"4020",4020,999999999,"2014-06-17",6,17,2014,2,1,141.254999,11,1,80.1,"Above_Normal"
"4021",4021,999999999,"2014-06-17",6,17,2014,2,1,138.104997,12,1,81,"Above_Normal"
"4022",4022,999999999,"2014-06-17",6,17,2014,2,1,174.569993,13,1,82.9,"Above_Normal"
"4023",4023,999999999,"2014-06-17",6,17,2014,2,1,147.134994,14,1,80.1,"Above_Normal"
"4024",4024,999999999,"2014-06-17",6,17,2014,2,1,24.21,15,1,82.9,"Optimal"
"4025",4025,999999999,"2014-06-17",6,17,2014,2,1,24.21,16,1,82.9,"Optimal"
"4026",4026,999999999,"2014-06-17",6,17,2014,2,1,24.21,17,1,81,"Optimal"
"4027",4027,999999999,"2014-06-17",6,17,2014,2,1,24.21,18,1,80.1,"Optimal"
"4028",4028,999999999,"2014-06-17",6,17,2014,2,1,24.21,19,1,78.1,"Optimal"
"4029",4029,999999999,"2014-06-17",6,17,2014,2,1,24.21,20,0,73.9,"Optimal"
